,grado,lambda,MSE_entrenamiento_OLS,MSE_entrenamiento_ridge,MSE_prueba_OLS,MSE_prueba_ridge
298,3.0,0.98,0.3430367040214022,0.6764261051871303,0.7649805622233483,1.2539841893342567
299,3.0,0.99,0.3430367040214022,0.6805560382171377,0.7649805622233483,1.2567615222882753
300,4.0,0.0,0.3424995651321625,0.3424995651321625,0.6677678597577777,0.6677678597577777
301,4.0,0.01,0.3424995651321625,0.34299694760016547,0.6677678597577777,0.619761461001074
302,4.0,0.02,0.3424995651321625,0.34387951343759005,0.6677678597577777,0.6090045936368299
303,4.0,0.03,0.3424995651321625,0.3448461046314483,0.6677678597577777,0.6106945351107328
304,4.0,0.04,0.3424995651321625,0.34584175552874286,0.6677678597577777,0.6170473902178469
305,4.0,0.05,0.3424995651321625,0.346861499273564,0.6677678597577777,0.6251357177892567
306,4.0,0.06,0.3424995651321625,0.34791042153952106,0.6677678597577777,0.6337320181664194
307,4.0,0.07,0.3424995651321625,0.34899446911617343,0.6677678597577777,0.6422906813752183
308,4.0,0.08,0.3424995651321625,0.3501184564201225,0.6677678597577777,0.6505667591736312
309,4.0,0.09,0.3424995651321625,0.351285869017875,0.6677678597577777,0.6584568114147479
310,4.0,0.1,0.3424995651321625,0.3524990798256715,0.6677678597577777,0.6659268074658679
311,4.0,0.11,0.3424995651321625,0.35375961162651715,0.6677678597577777,0.6729773735204949
312,4.0,0.12,0.3424995651321625,0.35506835787666546,0.6677678597577777,0.6796262430752867
313,4.0,0.13,0.3424995651321625,0.3564257507757337,0.6677678597577777,0.6858990965784152
314,4.0,0.14,0.3424995651321625,0.3578318847849689,0.6677678597577777,0.691824683503366
315,4.0,0.15,0.3424995651321625,0.35928660642473953,0.6677678597577777,0.6974322112989091
316,4.0,0.16,0.3424995651321625,0.36078957956063884,0.6677678597577777,0.7027499682285763
317,4.0,0.17,0.3424995651321625,0.36234033312620983,0.6677678597577777,0.7078046312317603
318,4.0,0.18,0.3424995651321625,0.3639382962912697,0.6677678597577777,0.7126209583408394
319,4.0,0.19,0.3424995651321625,0.3655828246235292,0.6677678597577777,0.7172216971517319
320,4.0,0.2,0.3424995651321625,0.36727321974385146,0.6677678597577777,0.7216276130682994
321,4.0,0.21,0.3424995651321625,0.36900874424015256,0.6677678597577777,0.7258575815827527
322,4.0,0.22,0.3424995651321625,0.3707886330923445,0.6677678597577777,0.729928712101804
323,4.0,0.23,0.3424995651321625,0.3726121025034558,0.6677678597577777,0.7338564843926074
324,4.0,0.24,0.3424995651321625,0.3744783567821549,0.6677678597577777,0.7376548867447122
325,4.0,0.25,0.3424995651321625,0.3763865937460057,0.6677678597577777,0.7413365497333697
326,4.0,0.26,0.3424995651321625,0.3783360089901266,0.6677678597577777,0.744912872341919
327,4.0,0.27,0.3424995651321625,0.38032579927686394,0.6677678597577777,0.7483941389220964
328,4.0,0.28,0.3424995651321625,0.38235516523786495,0.6677678597577777,0.7517896264930346
329,4.0,0.29,0.3424995651321625,0.38442331353331227,0.6677678597577777,0.7551077024747375
330,4.0,0.3,0.3424995651321625,0.38652945857883975,0.6677678597577777,0.7583559132845425
331,4.0,0.31,0.3424995651321625,0.3886728239253238,0.6677678597577777,0.7615410643971265
332,4.0,0.32,0.3424995651321625,0.3908526433578553,0.6677678597577777,0.7646692925432202
333,4.0,0.33,0.3424995651321625,0.39306816176592907,0.6677678597577777,0.7677461307378234
334,4.0,0.34,0.3424995651321625,0.39531863582609406,0.6677678597577777,0.7707765668105141
335,4.0,0.35000000000000003,0.3424995651321625,0.3976033345299985,0.6677678597577777,0.7737650960733145
336,4.0,0.36,0.3424995651321625,0.3999215395843357,0.6677678597577777,0.7767157687150303
337,4.0,0.37,0.3424995651321625,0.4022725457042371,0.6677678597577777,0.7796322324610443
338,4.0,0.38,0.3424995651321625,0.40465566081766124,0.6677678597577777,0.7825177709873943
339,4.0,0.39,0.3424995651321625,0.4070702061953031,0.6677678597577777,0.7853753385299886
340,4.0,0.4,0.3424995651321625,0.40951551651796814,0.6677678597577777,0.7882075910847313
341,4.0,0.41000000000000003,0.3424995651321625,0.4119909398914172,0.6677678597577777,0.7910169145529776
342,4.0,0.42,0.3424995651321625,0.4144958378170277,0.6677678597577777,0.793805450149034
343,4.0,0.43,0.3424995651321625,0.4170295851253476,0.6677678597577777,0.7965751173524498
344,4.0,0.44,0.3424995651321625,0.4195915698784325,0.6677678597577777,0.799327634657269
345,4.0,0.45,0.3424995651321625,0.42218119324607994,0.6677678597577777,0.8020645383432389
346,4.0,0.46,0.3424995651321625,0.42479786936021785,0.6677678597577777,0.8047871994695559
347,4.0,0.47000000000000003,0.3424995651321625,0.42744102515115245,0.6677678597577777,0.8074968392701484
348,4.0,0.48,0.3424995651321625,0.4301101001688179,0.6677678597577777,0.8101945431102946
349,4.0,0.49,0.3424995651321625,0.43280454639173616,0.6677678597577777,0.8128812731472177
350,4.0,0.5,0.3424995651321625,0.4355238280260301,0.6677678597577777,0.8155578798222359
351,4.0,0.51,0.3424995651321625,0.4382674212964772,0.6677678597577777,0.8182251122984902
352,4.0,0.52,0.3424995651321625,0.4410348142313741,0.6677678597577777,0.8208836279464111
353,4.0,0.53,0.3424995651321625,0.44382550644266505,0.6677678597577777,0.8235340009683567
354,4.0,0.54,0.3424995651321625,0.44663900890269964,0.6677678597577777,0.8261767302445435
355,4.0,0.55,0.3424995651321625,0.4494748437186532,0.6677678597577777,0.8288122464738341
356,4.0,0.56,0.3424995651321625,0.45233254390566613,0.6677678597577777,0.83144091867562
357,4.0,0.5700000000000001,0.3424995651321625,0.45521165315947826,0.6677678597577777,0.834063060112266
358,4.0,0.58,0.3424995651321625,0.45811172562930236,0.6677678597577777,0.8366789336856715
359,4.0,0.59,0.3424995651321625,0.4610323256915792,0.6677678597577777,0.8392887568562409
360,4.0,0.6,0.3424995651321625,0.4639730277251012,0.6677678597577777,0.8418927061277456
361,4.0,0.61,0.3424995651321625,0.46693341588801107,0.6677678597577777,0.8444909211373643
362,4.0,0.62,0.3424995651321625,0.4699130838970401,0.6677678597577777,0.847083508386409
363,4.0,0.63,0.3424995651321625,0.4729116348093132,0.6677678597577777,0.8496705446437721
364,4.0,0.64,0.3424995651321625,0.4759286808070371,0.6677678597577777,0.8522520800512052
365,4.0,0.65,0.3424995651321625,0.47896384298525196,0.6677678597577777,0.8548281409566495
366,4.0,0.66,0.3424995651321625,0.48201675114291015,0.6677678597577777,0.8573987324995376
367,4.0,0.67,0.3424995651321625,0.4850870435773656,0.6677678597577777,0.8599638409696139
368,4.0,0.68,0.3424995651321625,0.4881743668824706,0.6677678597577777,0.8625234359589887
369,4.0,0.6900000000000001,0.3424995651321625,0.4912783757503567,0.6677678597577777,0.8650774723252188
370,4.0,0.7000000000000001,0.3424995651321625,0.49439873277695534,0.6677678597577777,0.8676258919816544
371,4.0,0.71,0.3424995651321625,0.4975351082713742,0.6677678597577777,0.870168625529829
372,4.0,0.72,0.3424995651321625,0.5006871800691002,0.6677678597577777,0.8727055937473089
373,4.0,0.73,0.3424995651321625,0.5038546333491188,0.6677678597577777,0.8752367089432894
374,4.0,0.74,0.3424995651321625,0.5070371604549132,0.6677678597577777,0.8777618761930691
375,4.0,0.75,0.3424995651321625,0.510234460719362,0.6677678597577777,0.8802809944616258
376,4.0,0.76,0.3424995651321625,0.5134462402935127,0.6677678597577777,0.8827939576255756
377,4.0,0.77,0.3424995651321625,0.5166722119792357,0.6677678597577777,0.8853006554020398
378,4.0,0.78,0.3424995651321625,0.5199120950656807,0.6677678597577777,0.8878009741921579
379,4.0,0.79,0.3424995651321625,0.523165615169561,0.6677678597577777,0.8902947978463921
380,4.0,0.8,0.3424995651321625,0.5264325040791512,0.6677678597577777,0.892782008358073
381,4.0,0.81,0.3424995651321625,0.5297124996020174,0.6677678597577777,0.8952624864911907
382,4.0,0.8200000000000001,0.3424995651321625,0.5330053454163965,0.6677678597577777,0.8977361123478595
383,4.0,0.8300000000000001,0.3424995651321625,0.5363107909261494,0.6677678597577777,0.9002027658804328
384,4.0,0.84,0.3424995651321625,0.5396285911192911,0.6677678597577777,0.9026623273529035
385,4.0,0.85,0.3424995651321625,0.5429585064299551,0.6677678597577777,0.9051146777557275
386,4.0,0.86,0.3424995651321625,0.5463003026038062,0.6677678597577777,0.9075596991779749
387,4.0,0.87,0.3424995651321625,0.5496537505667869,0.6677678597577777,0.909997275140319
388,4.0,0.88,0.3424995651321625,0.5530186262971458,0.6677678597577777,0.9124272908921274
389,4.0,0.89,0.3424995651321625,0.5563947107006918,0.6677678597577777,0.9148496336756345
390,4.0,0.9,0.3424995651321625,0.5597817894891965,0.6677678597577777,0.9172641929599461
391,4.0,0.91,0.3424995651321625,0.5631796530618739,0.6677678597577777,0.9196708606473738
392,4.0,0.92,0.3424995651321625,0.5665880963898782,0.6677678597577777,0.922069531254454
393,4.0,0.93,0.3424995651321625,0.5700069189037562,0.6677678597577777,0.9244601020697664
394,4.0,0.9400000000000001,0.3424995651321625,0.5734359243837668,0.6677678597577777,0.926842473290492
395,4.0,0.9500000000000001,0.3424995651321625,0.5768749208530264,0.6677678597577777,0.9292165481395617
396,4.0,0.96,0.3424995651321625,0.5803237204733829,0.6677678597577777,0.9315822329650085
397,4.0,0.97,0.3424995651321625,0.583782139444013,0.6677678597577777,0.9339394373231017
398,4.0,0.98,0.3424995651321625,0.5872499979025845,0.6677678597577777,0.9362880740466252
399,4.0,0.99,0.3424995651321625,0.5907271198290049,0.6677678597577777,0.9386280592996219
400,5.0,0.0,0.23574216182968383,0.23574216182968383,10.348641175838834,10.348641175838834
401,5.0,0.01,0.23574216182968383,0.28840959468144545,10.348641175838834,1.420587923872609
402,5.0,0.02,0.23574216182968383,0.31350575897007954,10.348641175838834,0.8529791649904138
403,5.0,0.03,0.23574216182968383,0.3265251063199199,10.348641175838834,0.7236305136776514
404,5.0,0.04,0.23574216182968383,0.33467640101378515,10.348641175838834,0.6784390643974852
405,5.0,0.05,0.23574216182968383,0.3403999976816917,10.348641175838834,0.6591520945409448
406,5.0,0.06,0.23574216182968383,0.3447444670065399,10.348641175838834,0.6502386224801212
407,5.0,0.07,0.23574216182968383,0.3482371639698309,10.348641175838834,0.6462642653566666
408,5.0,0.08,0.23574216182968383,0.35117346089629686,10.348641175838834,0.6449553700659486
409,5.0,0.09,0.23574216182968383,0.3537321272162906,10.348641175838834,0.645230570330301
410,5.0,0.1,0.23574216182968383,0.35602783095892304,10.348641175838834,0.6465228232590366
411,5.0,0.11,0.23574216182968383,0.35813750165819935,10.348641175838834,0.6485107161420193
412,5.0,0.12,0.23574216182968383,0.36011461786784604,10.348641175838834,0.650999942545473
413,5.0,0.13,0.23574216182968383,0.3619974357306442,10.348641175838834,0.6538664034375247
414,5.0,0.14,0.23574216182968383,0.36381396879040506,10.348641175838834,0.6570269491726788
415,5.0,0.15,0.23574216182968383,0.3655851283193881,10.348641175838834,0.6604234514232545
416,5.0,0.16,0.23574216182968383,0.3673267736103323,10.348641175838834,0.6640137031645947
417,5.0,0.17,0.23574216182968383,0.36905109092329685,10.348641175838834,0.6677659993018652
418,5.0,0.18,0.23574216182968383,0.3707675450218422,10.348641175838834,0.6716557901392881
419,5.0,0.19,0.23574216182968383,0.37248355065500516,10.348641175838834,0.6756635475000934
420,5.0,0.2,0.23574216182968383,0.3742049558510169,10.348641175838834,0.6797733644005967
421,5.0,0.21,0.23574216182968383,0.37593639590358435,10.348641175838834,0.6839720118452762
422,5.0,0.22,0.23574216182968383,0.37768155672799253,10.348641175838834,0.6882482881726343
423,5.0,0.23,0.23574216182968383,0.37944337355597324,10.348641175838834,0.6925925601980621
424,5.0,0.24,0.23574216182968383,0.3812241827519673,10.348641175838834,0.6969964328965426
425,5.0,0.25,0.23574216182968383,0.38302583914609295,10.348641175838834,0.7014525069921196
426,5.0,0.26,0.23574216182968383,0.38484980766435717,10.348641175838834,0.7059541978034288
427,5.0,0.27,0.23574216182968383,0.386697235568233,10.348641175838834,0.7104955975273511
428,5.0,0.28,0.23574216182968383,0.38856900990273613,10.348641175838834,0.7150713688351044
429,5.0,0.29,0.23574216182968383,0.39046580354576393,10.348641175838834,0.7196766613919127
430,5.0,0.3,0.23574216182968383,0.3923881123902806,10.348641175838834,0.7243070454065829
431,5.0,0.31,0.23574216182968383,0.39433628556840405,10.348641175838834,0.7289584580099648
432,5.0,0.32,0.23574216182968383,0.3963105501711527,10.348641175838834,0.7336271594267377
433,5.0,0.33,0.23574216182968383,0.3983110315811078,10.348641175838834,0.7383096967184948
434,5.0,0.34,0.23574216182968383,0.4003377702839048,10.348641175838834,0.7430028734515548
435,5.0,0.35000000000000003,0.23574216182968383,0.40239073583506735,10.348641175838834,0.7477037240548502
436,5.0,0.36,0.23574216182968383,0.4044698385146729,10.348641175838834,0.7524094919318264
437,5.0,0.37,0.23574216182968383,0.40657493909188525,10.348641175838834,0.7571176106088048
438,5.0,0.38,0.23574216182968383,0.4087058570361026,10.348641175838834,0.7618256873642621
439,5.0,0.39,0.23574216182968383,0.41086237744504844,10.348641175838834,0.7665314889044251
440,5.0,0.4,0.23574216182968383,0.4130442569080933,10.348641175838834,0.7712329287421199
441,5.0,0.41000000000000003,0.23574216182968383,0.41525122848204093,10.348641175838834,0.7759280560053972
442,5.0,0.42,0.23574216182968383,0.41748300592408116,10.348641175838834,0.7806150454561946
443,5.0,0.43,0.23574216182968383,0.4197392873005247,10.348641175838834,0.7852921885407617
444,5.0,0.44,0.23574216182968383,0.42201975806914105,10.348641175838834,0.7899578853262395
445,5.0,0.45,0.23574216182968383,0.42432409371603586,10.348641175838834,0.7946106372034102
446,5.0,0.46,0.23574216182968383,0.42665196201433697,10.348641175838834,0.7992490402559824
447,5.0,0.47000000000000003,0.23574216182968383,0.4290030249608537,10.348641175838834,0.8038717792132611
448,5.0,0.48,0.23574216182968383,0.4313769404377385,10.348641175838834,0.8084776219161066
449,5.0,0.49,0.23574216182968383,0.4337733636387133,10.348641175838834,0.8130654142369395
450,5.0,0.5,0.23574216182968383,0.43619194829320584,10.348641175838834,0.8176340754031344
451,5.0,0.51,0.23574216182968383,0.43863234771664716,10.348641175838834,0.8221825936805579
452,5.0,0.52,0.23574216182968383,0.4410942157109139,10.348641175838834,0.8267100223798635
453,5.0,0.53,0.23574216182968383,0.44357720733531436,10.348641175838834,0.8312154761532174
454,5.0,0.54,0.23574216182968383,0.44608097956556375,10.348641175838834,0.8356981275532139
455,5.0,0.55,0.23574216182968383,0.44860519185568715,10.348641175838834,0.8401572038294052
456,5.0,0.56,0.23574216182968383,0.45114950661563846,10.348641175838834,0.844591983940674
457,5.0,0.5700000000000001,0.23574216182968383,0.45371358961568675,10.348641175838834,0.8490017957644809
458,5.0,0.58,0.23574216182968383,0.4562971103270687,10.348641175838834,0.8533860134858904
459,5.0,0.59,0.23574216182968383,0.45889974220713503,10.348641175838834,0.857744055151405
460,5.0,0.6,0.23574216182968383,0.4615211629360826,10.348641175838834,0.8620753803741852
461,5.0,0.61,0.23574216182968383,0.4641610546115019,10.348641175838834,0.8663794881784955
462,5.0,0.62,0.23574216182968383,0.4668191039060532,10.348641175838834,0.8706559149727774
463,5.0,0.63,0.23574216182968383,0.4694950021930077,10.348641175838834,0.8749042326413382
464,5.0,0.64,0.23574216182968383,0.47218844564366935,10.348641175838834,0.8791240467461461
465,5.0,0.65,0.23574216182968383,0.4748991353003041,10.348641175838834,0.8833149948305223
466,5.0,0.66,0.23574216182968383,0.4776267771276761,10.348641175838834,0.8874767448176686
467,5.0,0.67,0.23574216182968383,0.4803710820458839,10.348641175838834,0.8916089934973146
468,5.0,0.68,0.23574216182968383,0.483131765946974,10.348641175838834,0.8957114650945833
469,5.0,0.6900000000000001,0.23574216182968383,0.4859085496973637,10.348641175838834,0.8997839099155212
470,5.0,0.7000000000000001,0.23574216182968383,0.4887011591279665,10.348641175838834,0.9038261030642608
471,5.0,0.71,0.23574216182968383,0.4915093250136393,10.348641175838834,0.9078378432272541
472,5.0,0.72,0.23574216182968383,0.49433278304337797,10.348641175838834,0.9118189515202495
473,5.0,0.73,0.23574216182968383,0.49717127378253795,10.348641175838834,0.9157692703941601
474,5.0,0.74,0.23574216182968383,0.5000245426282073,10.348641175838834,0.9196886625962207
475,5.0,0.75,0.23574216182968383,0.5028923397586615,10.348641175838834,0.923577010183073
476,5.0,0.76,0.23574216182968383,0.5057744200778581,10.348641175838834,0.9274342135826581
477,5.0,0.77,0.23574216182968383,0.5086705431556525,10.348641175838834,0.9312601907021741
478,5.0,0.78,0.23574216182968383,0.511580473164471,10.348641175838834,0.9350548760792918
479,5.0,0.79,0.23574216182968383,0.5145039788130196,10.348641175838834,0.9388182200743052
480,5.0,0.8,0.23574216182968383,0.5174408332775501,10.348641175838834,0.9425501881008529
481,5.0,0.81,0.23574216182968383,0.5203908141311725,10.348641175838834,0.9462507598930062
482,5.0,0.8200000000000001,0.23574216182968383,0.5233537032715997,10.348641175838834,0.9499199288069043
483,5.0,0.8300000000000001,0.23574216182968383,0.5263292868477256,10.348641175838834,0.9535577011549053
484,5.0,0.84,0.23574216182968383,0.5293173551853096,10.348641175838834,0.9571640955706215
485,5.0,0.85,0.23574216182968383,0.5323177027121202,10.348641175838834,0.9607391424031162
486,5.0,0.86,0.23574216182968383,0.5353301278826801,10.348641175838834,0.9642828831388842
487,5.0,0.87,0.23574216182968383,0.538354433102963,10.348641175838834,0.9677953698500001
488,5.0,0.88,0.23574216182968383,0.541390424655134,10.348641175838834,0.9712766646672357
489,5.0,0.89,0.23574216182968383,0.5444379126225432,10.348641175838834,0.9747268392768623
490,5.0,0.9,0.23574216182968383,0.5474967108150943,10.348641175838834,0.9781459744398645
491,5.0,0.91,0.23574216182968383,0.5505666366951865,10.348641175838834,0.9815341595326046
492,5.0,0.92,0.23574216182968383,0.5536475113042305,10.348641175838834,0.9848914921077022
493,5.0,0.93,0.23574216182968383,0.5567391591899375,10.348641175838834,0.988218077474347
494,5.0,0.9400000000000001,0.23574216182968383,0.5598414083343903,10.348641175838834,0.9915140282969351
495,5.0,0.9500000000000001,0.23574216182968383,0.562954090083034,10.348641175838834,0.9947794642112642
496,5.0,0.96,0.23574216182968383,0.5660770390745726,10.348641175838834,0.9980145114573908
497,5.0,0.97,0.23574216182968383,0.5692100931718926,10.348641175838834,1.001219302528398
498,5.0,0.98,0.23574216182968383,0.5723530933940078,10.348641175838834,1.0043939758343687
499,5.0,0.99,0.23574216182968383,0.575505883849089,10.348641175838834,1.0075386753807412
500,6.0,0.0,0.2357408348331802,0.2357408348331802,10.207510283312516,10.207510283312516
501,6.0,0.01,0.2357408348331802,0.28658446175609287,10.207510283312516,0.987831413036488
502,6.0,0.02,0.2357408348331802,0.31121607344108293,10.207510283312516,0.6843299889101863
503,6.0,0.03,0.2357408348331802,0.32444714889838394,10.207510283312516,0.6420723071907546
504,6.0,0.04,0.2357408348331802,0.3330999947019271,10.207510283312516,0.6367562805741555
505,6.0,0.05,0.2357408348331802,0.3394510103625852,10.207510283312516,0.6399015129853197
506,6.0,0.06,0.2357408348331802,0.3444643688073784,10.207510283312516,0.6455274777619116
507,6.0,0.07,0.2357408348331802,0.3486219070581581,10.207510283312516,0.6518948927762844
508,6.0,0.08,0.2357408348331802,0.35219445858469145,10.207510283312516,0.6583624073541745
509,6.0,0.09,0.2357408348331802,0.35534803437222373,10.207510283312516,0.6646554973884748
510,6.0,0.1,0.2357408348331802,0.3581912889487969,10.207510283312516,0.670650695930438
511,6.0,0.11,0.2357408348331802,0.36079902943923436,10.207510283312516,0.6762969217816522
512,6.0,0.12,0.2357408348331802,0.36322484765905566,10.207510283312516,0.6815810718788491
513,6.0,0.13,0.2357408348331802,0.3655083725378099,10.207510283312516,0.6865107318049559
514,6.0,0.14,0.2357408348331802,0.36767966809785135,10.207510283312516,0.6911046490416108
515,6.0,0.15,0.2357408348331802,0.36976202526597546,10.207510283312516,0.6953871959937807
516,6.0,0.16,0.2357408348331802,0.37177380383904846,10.207510283312516,0.6993850712768447
517,6.0,0.17,0.2357408348331802,0.37372968833680753,10.207510283312516,0.7031253288045383
518,6.0,0.18,0.2357408348331802,0.37564156868707765,10.207510283312516,0.7066342209544102
519,6.0,0.19,0.2357408348331802,0.3775191730094172,10.207510283312516,0.709936549484992
520,6.0,0.2,0.2357408348331802,0.37937053198160653,10.207510283312516,0.7130553349348456
521,6.0,0.21,0.2357408348331802,0.3812023259675509,10.207510283312516,0.7160116849413044
522,6.0,0.22,0.2357408348331802,0.3830201487607324,10.207510283312516,0.7188247849638617
523,6.0,0.23,0.2357408348331802,0.38482871088115556,10.207510283312516,0.7215119621344991
524,6.0,0.24,0.2357408348331802,0.3866319983038661,10.207510283312516,0.7240887904734505
525,6.0,0.25,0.2357408348331802,0.38843339782335784,10.207510283312516,0.7265692170935856
526,6.0,0.26,0.2357408348331802,0.39023579709781087,10.207510283312516,0.728965696464088
527,6.0,0.27,0.2357408348331802,0.3920416652392094,10.207510283312516,0.7312893246914012
528,6.0,0.28,0.2357408348331802,0.3938531182879399,10.207510283312516,0.7335499689813549
529,6.0,0.29,0.2357408348331802,0.3956719728225321,10.207510283312516,0.7357563895425316
530,6.0,0.3,0.2357408348331802,0.39749979016872816,10.207510283312516,0.7379163525497695
531,6.0,0.31,0.2357408348331802,0.39933791309624056,10.207510283312516,0.7400367336565163
532,6.0,0.32,0.2357408348331802,0.40118749646462215,10.207510283312516,0.7421236120883106
533,6.0,0.33,0.2357408348331802,0.40304953295967927,10.207510283312516,0.7441823556780284
534,6.0,0.34,0.2357408348331802,0.40492487481949,10.207510283312516,0.7462176973891541
535,6.0,0.35000000000000003,0.2357408348331802,0.40681425226375995,10.207510283312516,0.748233803966313
536,6.0,0.36,0.2357408348331802,0.4087182891973028,10.207510283312516,0.7502343373853412
537,6.0,0.37,0.2357408348331802,0.41063751664716436,10.207510283312516,0.7522225097708278
538,6.0,0.38,0.2357408348331802,0.41257238430577986,10.207510283312516,0.754201132421964
539,6.0,0.39,0.2357408348331802,0.41452327048370186,10.207510283312516,0.756172659547674
540,6.0,0.4,0.2357408348331802,0.41649049072068556,10.207510283312516,0.7581392272657487
541,6.0,0.41000000000000003,0.2357408348331802,0.4184743052602127,10.207510283312516,0.7601026883723894
542,6.0,0.42,0.2357408348331802,0.4204749255572039,10.207510283312516,0.7620646433404966
543,6.0,0.43,0.2357408348331802,0.4224925199602826,10.207510283312516,0.7640264679593263
544,6.0,0.44,0.2357408348331802,0.42452721868662946,10.207510283312516,0.7659893379850116
545,6.0,0.45,0.2357408348331802,0.42657911818855737,10.207510283312516,0.767954251131997
546,6.0,0.46,0.2357408348331802,0.4286482849953668,10.207510283312516,0.7699220466993487
547,6.0,0.47000000000000003,0.2357408348331802,0.43073475910109155,10.207510283312516,0.7718934230932835
548,6.0,0.48,0.2357408348331802,0.4328385569581601,10.207510283312516,0.7738689534781127
549,6.0,0.49,0.2357408348331802,0.4349596741280667,10.207510283312516,0.7758490997615642
550,6.0,0.5,0.2357408348331802,0.4370980876327355,10.207510283312516,0.7778342250972021
551,6.0,0.51,0.2357408348331802,0.4392537580440265,10.207510283312516,0.7798246050659791
552,6.0,0.52,0.2357408348331802,0.44142663134361537,10.207510283312516,0.7818204376805663
553,6.0,0.53,0.2357408348331802,0.44361664058102745,10.207510283312516,0.7838218523399311
554,6.0,0.54,0.2357408348331802,0.44582370735383847,10.207510283312516,0.785828917847152
555,6.0,0.55,0.2357408348331802,0.4480477431309168,10.207510283312516,0.7878416495908468
556,6.0,0.56,0.2357408348331802,0.45028865043679606,10.207510283312516,0.7898600159792719
557,6.0,0.5700000000000001,0.2357408348331802,0.45254632391299654,10.207510283312516,0.7918839442062657
558,6.0,0.58,0.2357408348331802,0.4548206512700746,10.207510283312516,0.7939133254193865
559,6.0,0.59,0.2357408348331802,0.45711151414247575,10.207510283312516,0.7959480193528519
560,6.0,0.6,0.2357408348331802,0.4594187888568075,10.207510283312516,0.7979878584810126
561,6.0,0.61,0.2357408348331802,0.4617423471228509,10.207510283312516,0.800032651742004
562,6.0,0.62,0.2357408348331802,0.46408205665548696,10.207510283312516,0.8020821878758344
563,6.0,0.63,0.2357408348331802,0.4664377817348384,10.207510283312516,0.8041362384164124
564,6.0,0.64,0.2357408348331802,0.4688093837110136,10.207510283312516,0.8061945603727801
565,6.0,0.65,0.2357408348331802,0.47119672145909497,10.207510283312516,0.8082568986310401
566,6.0,0.66,0.2357408348331802,0.47359965178950364,10.207510283312516,0.8103229881051981
567,6.0,0.67,0.2357408348331802,0.47601802981812136,10.207510283312516,0.8123925556621097
568,6.0,0.68,0.2357408348331802,0.4784517093002268,10.207510283312516,0.8144653218431306
569,6.0,0.6900000000000001,0.2357408348331802,0.48090054293178164,10.207510283312516,0.8165410024027256
570,6.0,0.7000000000000001,0.2357408348331802,0.4833643826212413,10.207510283312516,0.8186193096821922
571,6.0,0.71,0.2357408348331802,0.4858430797347546,10.207510283312516,0.820699953834807
572,6.0,0.72,0.2357408348331802,0.4883364853172603,10.207510283312516,0.8227826439170319
573,6.0,0.73,0.2357408348331802,0.4908444502917988,10.207510283312516,0.8248670888589561
574,6.0,0.74,0.2357408348331802,0.4933668256390912,10.207510283312516,0.8269529983258085
575,6.0,0.75,0.2357408348331802,0.49590346255918805,10.207510283312516,0.8290400834812015
576,6.0,0.76,0.2357408348331802,0.4984542126169069,10.207510283312516,0.8311280576617187
577,6.0,0.77,0.2357408348331802,0.501018927872507,10.207510283312516,0.8332166369714719
578,6.0,0.78,0.2357408348331802,0.5035974609989635,10.207510283312516,0.8353055408044618
579,6.0,0.79,0.2357408348331802,0.5061896653870884,10.207510283312516,0.8373944923017693
580,6.0,0.8,0.2357408348331802,0.508795395239564,10.207510283312516,0.8394832187499319
581,6.0,0.81,0.2357408348331802,0.5114145056548901,10.207510283312516,0.8415714519262567
582,6.0,0.8200000000000001,0.2357408348331802,0.5140468527021866,10.207510283312516,0.8436589283962459
583,6.0,0.8300000000000001,0.2357408348331802,0.5166922934876288,10.207510283312516,0.8457453897678497
584,6.0,0.84,0.2357408348331802,0.5193506862132752,10.207510283312516,0.847830582906778
585,6.0,0.85,0.2357408348331802,0.5220218902289632,10.207510283312516,0.849914260116695
586,6.0,0.86,0.2357408348331802,0.5247057660779083,10.207510283312516,0.8519961792878264
587,6.0,0.87,0.2357408348331802,0.5274021755365081,10.207510283312516,0.8540761040170752
588,6.0,0.88,0.2357408348331802,0.5301109816489422,10.207510283312516,0.8561538037025324
589,6.0,0.89,0.2357408348331802,0.5328320487569413,10.207510283312516,0.8582290536149586
590,6.0,0.9,0.2357408348331802,0.5355652425252415,10.207510283312516,0.8603016349485987
591,6.0,0.91,0.2357408348331802,0.5383104299630298,10.207510283312516,0.8623713348534219
592,6.0,0.92,0.2357408348331802,0.541067479441766,10.207510283312516,0.8644379464507541
593,6.0,0.93,0.2357408348331802,0.5438362607097302,10.207510283312516,0.8665012688340359
594,6.0,0.9400000000000001,0.2357408348331802,0.5466166449035361,10.207510283312516,0.8685611070562941
595,6.0,0.9500000000000001,0.2357408348331802,0.5494085045569155,10.207510283312516,0.8706172721057639
596,6.0,0.96,0.2357408348331802,0.5522117136070126,10.207510283312516,0.872669580870986
597,6.0,0.97,0.2357408348331802,0.5550261473984042,10.207510283312516,0.8747178560965518
598,6.0,0.98,0.2357408348331802,0.5578516826850743,10.207510283312516,0.8767619263305682
599,6.0,0.99,0.2357408348331802,0.5606881976304774,10.207510283312516,0.8788016258648413
600,7.0,0.0,0.2145255885491772,0.2145255885491772,73.41770105201807,73.41770105201807
601,7.0,0.01,0.2145255885491772,0.25279547471549724,73.41770105201807,4.77287092050692
602,7.0,0.02,0.2145255885491772,0.2772029770174911,73.41770105201807,2.3901673962660603
